Speaker,Line
Howard,"Trust me, breasts doesnêt necessarily mean woman."
Raj,Since when?
Howard,"Iêll show you a picture of my Uncle Louie in a bathing suit sometime. Leonard, you gotta see this, we found a match for Sheldon."
Leonard,"Great. Maybe she can have sex with him, and then walk out on him the next morning without so much as a how do you do?"
Raj,Do you know what heês talking about?
Howard,Nope. Why donêt you ask him?
Raj,"Leonard, what are you talking about?"
Leonard,I donêt want to talk about it.
Raj,That was a lousy suggestion.
Howard,"Whatever. Right now, Dr. Sheldon Cooper has to send an e-mail to his perfect match. Greetings, fellow life-formÑ"
Leonard,"If she can do it, I can do it. If she can do it, I can do it. If she can do it, I can do it.  I canêt do it."
Leonard,"Oh, hi. Hey. Hi, Leslie."
Leonard,"Uh, I know! Itês been a while!"
Leonard,Right. Right. So how you doing?
Leonard,"Uh, not bad. You remember when we used to have sex and you said that it didnêt mean anything, it was just for fun?"
Leonard,"Uh, do you, uh, want to do that again?"
Leonard,She didnêt dump me. We were just in different places in the relationship.
Leonard,"Um, anyway, apparently, itês okay to go back to people youêre no longer seeing and have recreational sex with them."
Leonard,"So, what do you say?"
Leonard,Sheês not coming back.
Raj,Uh-oh. She wants to meet us.
Howard,Not us. Him.
Raj,"Yes, but him doesnêt even know about her."
Howard,"Well, him about to find out about her."
Raj,Really? Us gonna tell him?
Sheldon,Whoês going to tell whom about what?
Howard,Sheldon. Hey.
Sheldon,Your surprise confuses me. I live here.
Howard,"Right. So, listen, what are you doing tomorrow afternoon?"
Sheldon,Be more specific.
Howard,Four thirty.
Sheldon,Thatês not afternoon. Thatês preevning.
Sheldon,Itês a time of day I invented. It better defines the ambiguous period between afternoon and evening. Preevning. Iêm fairly certain it will catch on as it fills a desperate need.
Raj,"Right, okay. What are you doing tomorrow preevning?"
Sheldon,"Well, tomorrowês Saturday. Saturday night is laundry night, so Iêll be spending the preevning pre-sorting and pre-soaking."
Howard,"Okay, what if I were to tell you, tomorrow, at 4:30 you could meet a woman who has been scientifically chosen to be your perfect mate?"
Sheldon,"I would snort in derision and throw my arms in the air, exhausted by your constant tomfoolery."
Raj,"But itês true. But we-we put all your vital information into this dating site, answered all their questions just like you would, and they found a match for you. Her name is Amy Farrah Fowler."
Sheldon,"Please. Even assuming you could answer any question the way I would, the algorithms used by matchmaking sites are complete hokum."
Howard,"And thatês exactly the answer we gave to the question, what is your attitude towards online datingî"
Raj,"Howard wanted to write mumbo jumbo, but I said no, our Sheldon would say hokum."
Howard,"Well, come on, whereês your scientific curiosity?"
Sheldon,"Well, most of it is being applied to unravelling the secrets of the universe while the rest of itês wondering why Iêm having this conversation with you."
Raj,"Okay, how about this. Even Spock had a date once every seven years."
Sheldon,He didnêt date. It was pon farr. His blood boiled with mating lust.
Howard,"Okay, well, why donêt you start with a cup of coffee, and you can pon farr Amy Farrah Fowler later."
Sheldon,I donêt drink coffee.
Howard,"All right, you can have a hot chocolate."
Sheldon,"As I will not be engaging in this nonsense, my choice of beverage is moot. But for the record, I only drink hot chocolate in months with an R in them."
Sheldon,Whatês life without whimsy?
Howard,"Okay, Iêm out."
Raj,"Sheldon, Iêve hidden the dirty sock from the roof somewhere in your apartment. Unless you are willing to come with us to meet this girl, it will remain there forever."
Sheldon,Youêre bluffing.
Raj,Are you willing to risk it?
Sheldon,Curse you.
Leonard,Thirty feet.
Penny,"Oh. Hey, Leonard."
Leonard,"I was a perfectly happy, geeky, little lonely guy, and you ruined me!"
Penny,Are you drunk?
Leonard,"Come on. Weêre gonna have sex, and itês not gonna mean a thing!"
Penny,Are you out of your mind?!
Leonard,Iêm really starting to think thereês a double standard here.
Sheldon,"In a few minutes, when I gloat over the failure of this enterprise, how would you prefer I do it? The standard I told you so? The classic neener-neener? Or just my normal look of haughty derision?"
Raj,You donêt know weêre wrong yet.
Sheldon,Haughty derision it is.
Amy,Excuse me. Iêm Amy Farrah Fowler. Youêre Sheldon Cooper.
Sheldon,"Hello, Amy Farrah Fowler. Iêm sorry to inform you that you have been taken in by unsupportable mathematics designed to prey on the gullible and the lonely. Additionally, Iêm being blackmailed with a hidden dirty sock."
Amy,"If that was slang, Iêm unfamiliar with it. If it was literal, I share your aversion to soiled hosiery. In any case, Iêm here because my mother and I have agreed that I will date at least once a year."
Sheldon,Interesting. My mother and I have the same agreement about church.
Amy,"I donêt object to the concept of a deity, but Iêm baffled by the notion of one that takes attendance."
Sheldon,"Well, then you might want to avoid East Texas."
Amy,"Noted. Now, before this goes any further, you should know that all forms of physical contact up to and including coitus are off the table."
Sheldon,May I buy you a beverage?
Amy,"Tepid water, please."
Howard,"Good God, what have we done?"
Howard,And now the kung pao chicken.
Howard,"And finally, my moo shu pork."
Howard,"Ah, there you have it, gentlemen. Our entire dinner unpacked by robot."
Raj,And it only took 28 minutes.
Sheldon,"Impressive, but we must be cautious."
Sheldon,"Today, itês a Chinese food retrieval robot. Tomorrow, it travels back in time and tries to kill Sarah Connor."
Leonard,"I donêt think thatês going to happen, Sheldon."
Sheldon,No one ever does. Thatês why it happens.
Penny,Hey. Is the food here? Ooh. Whatês that?
Howard,"That, dear lady, is the Wolowitz Programmable Hand, designed for extravehicular repairs on the International Space Station."
Penny,"Ah, cool."
Howard,Ask me to pass the soy sauce.
Penny,"Oh, does that come up much on the space station?"
Howard,Mostly with Asian and Jewish astronauts.
Penny,All right. Pass the soy sauce.
Howard,Coming up. 
Leonard,So howês work?
Penny,"Oh, itês not bad. Kind of hungry."
Leonard,"Yeah, we all are."
Howard,Just wait.
Sheldon,"You realize, Penny, that the technology that went into this arm will one day make unskilled food servers such as yourself obsolete."
Penny,Really? Theyêre going to make a robot that spits on your hamburger?
Sheldon,I thought you broke up with her. Why is she here?
Howard,"Okay, here we go. Passing the soy sauce. Put out your hand."
Penny,"Oh ha-ha, oh. Thatês amazing."
Sheldon,"I wouldnêt say amazing. At best, itês a modest leap forward from the basic technology that gave us Country Bear Jamboree."
Howard,"Hey, Sheldon?"
Sheldon,Yes?  Peace?
Howard,"No, not peace. Hang on."
Penny,Does NASA know youêre using that thing as a napkin holder?
Howard,You kidding? They still think itês in a secure locker at JPL.
Penny,You stole it?
Howard,Borrowed. The trick is to carry it out to your car like you own it.
Penny,Whoês Amy?
Leonard,His girlfriend.
Penny,Sheldon has a girlfriend?
Sheldon,Sheês not my girlfriend.
Penny,How long has this been going on?
Leonard,Four months.
Sheldon,Sheês not my girlfriend.
Penny,"Are you telling me, for the past four months I have been asking you whatês new and you never thought to go with Sheldon has a girlfriend?"
Sheldon,Sheês not my girlfriend.
Penny,"Ah, du-du-du-du-du. How did they meet?"
Howard,"Raj and I entered Sheldonês information on a dating site, and it spit out Amy Farrah Fowler."
Penny,"Oh, my God! Sheldon and Amy."
Howard,"Or, as we call them, Shamy."
Penny,Shamy. I am so digging the Shamy.
Sheldon,"All right, everyone pay attention. Yes, I have a friend named Amy Farrah Fowler. Yes, she is female. Yes, we communicate on a daily basis, but no, she is not my girlfriend."
Penny,"Okay, well, what do you communicate about?"
Sheldon,"Well, my work in physics, her work in neurobiology, and most recently, the possibility of our having a child together."
Penny,Thank you.
Leonard,Wait a minute_ a child? You never see this girl. You just e-mail and text and Twitter. Now youêre considering having a baby?
Sheldon,"Amy pointed out that between the two of us, our genetic material has the potential of producing the first in a line of intellectually superior, benign overlords to guide humanity to a brighter tomorrow."
Howard,Iêm guessing that future historians will condemn us for not taking this opportunity to kill Sheldon.
Penny,"Okay, I have a question."
Sheldon,"Yes, Penny."
Penny,You donêt even like people touching you. How are you going to have sex?
Sheldon,Why on Earth would we have sex?
Penny,"Oh, honey, did your mom not have the talk with you? You know, when your private parts started growing?"
Sheldon,"Iêm quite aware of the way humans usually reproduce, which is messy, unsanitary, and based on living next to you for three years, involves loud and unnecessary appeals to a deity."
Penny,"Oh, God."
Sheldon,"Yes, exactly. Consequently, if Amy and I choose to bring new life into this world, it will be accomplished clinically, with fertility experts in a lab with petri dishes. Which reminds me, you have broad hips and a certain corn-fed vigour. Is your womb available for rental?"
Leonard,Still digging the Shamy?
Penny,"Look, Sheldon, before you race off to the fertility clinic, you might want to think about, uh gee, I donêt know, maybe actually spending some time with her."
Sheldon,You mean dating?
Sheldon,I canêt date Amy.
Penny,Why not?
Sheldon,Sheês not my girlfriend.
Penny,"Okay, look, donêt think of it as dating a girlfriend. Think of it as, uh, getting to know the future mother of your child."
Sheldon,Oh. I hadnêt considered that. I suppose she will have to have access to our progeny. And you donêt think I can achieve the required intimacy via text messaging?
Penny,Probably not.
Sheldon,Huh. It would appear as if the phone companies have been lying to me.
Sheldon, Penny.
Penny,You do realize I stand on the other side of the door waiting for you to finish knocking three times.
Sheldon,I know. I can see the shadow of your feet under the door.
Penny,"Yeah, my point is itês a waste of time."
Sheldon,"If youêre looking for an example of a waste of time, I would refer you to the conversation weêre having right now."
Penny,What do you want?
Sheldon,Iêve decided to take your advice and have arranged to go on a date with Amy Farrah Fowler.
Penny,"Oh, thatês great. Have fun."
Sheldon,Wait. You have to drive me.
Sheldon,You know I donêt drive.
Penny,"Well, go ask Leonard."
Sheldon,"I did. He said, and I quote, ask Penny, it was her cockamamie idea."
Penny,Leonard said cockamamie?
Sheldon,"Actually, Iêm paraphrasing. Having been raised in a Christian household, Iêm uncomfortable with the language he used. And to be honest, Iêm not entirely comfortable with cockamamie."
